mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught,heading_cog_diff,anomaly,is_anomaly,anomaly_score
257550000,Under way using engine,13.3,341.4,341.0,Tanker,20.0,129.0,6.4,0.39999999999997726,1,0,-0.13653826342369357
305502000,Under way using engine,9.2,232.9,232.0,Cargo,13.0,88.0,3.5,0.9000000000000057,1,0,-0.16143193335945516
245297000,Under way using engine,9.9,205.7,205.0,Cargo,16.0,145.0,8.0,0.6999999999999886,1,0,-0.14302233681791476
209525000,Under way using engine,8.6,158.5,159.0,Cargo,13.0,90.0,6.1,0.5,1,0,-0.18446595050125397
305982000,Under way using engine,9.1,160.0,153.0,Cargo,15.0,90.0,3.9,7.0,1,0,-0.1542047696761053
275334000,Under way using engine,7.1,290.1,286.0,Cargo,10.0,65.0,3.4,4.100000000000023,1,0,-0.11109996790155519
256227000,Under way using engine,10.0,142.0,146.0,Tanker,19.0,112.0,4.8,4.0,1,0,-0.16686166425807503
246447000,Under way using engine,11.9,181.8,184.0,Cargo,16.0,108.0,5.8,2.1999999999999886,1,0,-0.18875877483974107
246996000,Under way using engine,8.4,134.9,134.0,Cargo,14.0,111.0,6.5,0.9000000000000057,1,0,-0.17803845485688186
305502000,Under way using engine,9.0,232.3,232.0,Cargo,13.0,88.0,3.5,0.30000000000001137,1,0,-0.15764000910787368
305982000,Under way using engine,8.8,160.2,153.0,Cargo,15.0,90.0,3.9,7.199999999999989,1,0,-0.1499330857319463
257550000,Under way using engine,13.1,343.5,344.0,Tanker,20.0,129.0,6.4,0.5,1,0,-0.13450239677548737
305502000,Under way using engine,9.0,236.8,235.0,Cargo,13.0,88.0,3.5,1.8000000000000114,1,0,-0.16255470709601988
245297000,Under way using engine,10.0,213.1,212.0,Cargo,16.0,145.0,8.0,1.0999999999999943,1,0,-0.14299698511780157
275334000,Under way using engine,7.4,301.1,297.0,Cargo,10.0,65.0,3.4,4.100000000000023,1,0,-0.11211875465056764
256227000,Under way using engine,7.7,133.0,138.0,Tanker,19.0,112.0,4.8,5.0,1,0,-0.14837562469502114
257550000,Under way using engine,12.9,336.9,337.0,Tanker,20.0,129.0,6.4,0.10000000000002274,1,0,-0.1419548701826921
245297000,Under way using engine,10.0,212.6,212.0,Cargo,16.0,145.0,8.0,0.5999999999999943,1,0,-0.14125254081676125
246447000,Under way using engine,11.8,181.7,183.0,Cargo,16.0,108.0,5.8,1.3000000000000114,1,0,-0.18870736180910352
246996000,Under way using engine,8.2,134.1,134.0,Cargo,14.0,111.0,6.5,0.09999999999999432,1,0,-0.17003762173765713
246996000,Under way using engine,8.1,135.4,134.0,Cargo,14.0,111.0,6.5,1.4000000000000057,1,0,-0.17824340784429088
257550000,Under way using engine,12.9,337.2,337.0,Tanker,20.0,129.0,6.4,0.19999999999998863,1,0,-0.141692135975708
209525000,Under way using engine,8.3,183.8,183.0,Cargo,13.0,90.0,6.1,0.8000000000000114,1,0,-0.18247501726177545
305982000,Under way using engine,10.4,164.6,163.0,Cargo,15.0,90.0,3.9,1.5999999999999943,1,0,-0.18654917909628033
219029769,Unknown value,36.9,340.7,,Sailing,5.0,17.0,,,-1,1,0.006667861306405953
305982000,Under way using engine,10.6,163.4,162.0,Cargo,15.0,90.0,3.9,1.4000000000000057,1,0,-0.18608964900285047
275334000,Under way using engine,7.2,299.5,296.0,Cargo,10.0,65.0,3.4,3.5,1,0,-0.11143598026054347
245297000,Under way using engine,10.1,212.3,210.0,Cargo,16.0,145.0,8.0,2.3000000000000114,1,0,-0.14319454970595508
246447000,Under way using engine,12.2,181.5,188.0,Cargo,16.0,108.0,5.8,6.5,1,0,-0.159302545080231
257550000,Under way using engine,13.1,342.1,342.0,Tanker,20.0,129.0,6.4,0.10000000000002274,1,0,-0.13374560943745628
256227000,Under way using engine,7.7,134.0,136.0,Tanker,19.0,112.0,4.8,2.0,1,0,-0.16594417933068406
246447000,Under way using engine,12.1,200.8,201.0,Cargo,16.0,108.0,5.8,0.19999999999998863,1,0,-0.17348337053719448
246996000,Under way using engine,8.0,132.6,137.0,Cargo,14.0,111.0,6.5,4.400000000000006,1,0,-0.16550746522958798
245297000,Under way using engine,10.1,211.5,210.0,Cargo,16.0,145.0,8.0,1.5,1,0,-0.14507247104249427
257550000,Under way using engine,13.4,343.4,342.0,Tanker,20.0,129.0,6.4,1.3999999999999773,1,0,-0.13705702813573173
305982000,Under way using engine,10.6,165.9,164.0,Cargo,15.0,90.0,3.9,1.9000000000000057,1,0,-0.18765021197757353
275334000,Under way using engine,6.7,301.5,296.0,Cargo,10.0,65.0,3.4,5.5,1,0,-0.0942352086584532
209525000,Under way using engine,7.8,171.7,169.0,Cargo,13.0,90.0,6.1,2.6999999999999886,1,0,-0.1869651553096382
275334000,Under way using engine,6.0,296.8,289.0,Cargo,10.0,65.0,3.4,7.800000000000011,1,0,-0.07715200543157047
246447000,Under way using engine,11.3,215.3,214.0,Cargo,16.0,108.0,5.8,1.3000000000000114,1,0,-0.1826451618065542
257550000,Under way using engine,13.2,330.7,323.0,Tanker,20.0,129.0,6.4,7.699999999999989,1,0,-0.10003843488100117
246996000,Under way using engine,7.9,136.8,141.0,Cargo,14.0,111.0,6.5,4.199999999999989,1,0,-0.16887054124848588
256227000,Under way using engine,8.3,163.0,164.0,Tanker,19.0,112.0,4.8,1.0,1,0,-0.17446263849998733
256227000,Under way using engine,8.9,163.0,166.0,Tanker,19.0,112.0,4.8,3.0,1,0,-0.1802713359279009
245297000,Under way using engine,10.2,213.3,210.0,Cargo,16.0,145.0,8.0,3.3000000000000114,1,0,-0.13313192444035532
246996000,Under way using engine,7.7,138.0,141.0,Cargo,14.0,111.0,6.5,3.0,1,0,-0.1742263197717407
246447000,Under way using engine,11.7,221.3,221.0,Cargo,16.0,108.0,5.8,0.30000000000001137,1,0,-0.17384462375372106
245297000,Under way using engine,10.4,213.6,209.0,Cargo,16.0,145.0,8.0,4.599999999999994,1,0,-0.12666597729727574
257550000,Under way using engine,12.5,324.5,321.0,Tanker,20.0,129.0,6.4,3.5,1,0,-0.1369007827370901
305982000,Under way using engine,11.0,167.5,164.0,Cargo,15.0,90.0,3.9,3.5,1,0,-0.18050653357224855
275334000,Under way using engine,7.3,298.5,294.0,Cargo,10.0,65.0,3.4,4.5,1,0,-0.10767257085005988
305982000,Under way using engine,10.6,164.4,161.0,Cargo,15.0,90.0,3.9,3.4000000000000057,1,0,-0.18088918766170098
246447000,Under way using engine,11.6,219.2,220.0,Cargo,16.0,108.0,5.8,0.8000000000000114,1,0,-0.17873500506072226
209525000,Under way using engine,7.9,185.5,189.0,Cargo,13.0,90.0,6.1,3.5,1,0,-0.17733832069926836
246447000,Under way using engine,11.7,219.9,220.0,Cargo,16.0,108.0,5.8,0.09999999999999432,1,0,-0.17028877595015557
256227000,Under way using engine,9.6,154.0,156.0,Tanker,19.0,112.0,4.8,2.0,1,0,-0.1853452226132103
209275000,Under way using engine,12.1,139.2,140.0,Tanker,20.0,117.0,5.9,0.8000000000000114,1,0,-0.170470793507985
265610040,Under way using engine,8.5,212.4,211.0,Tanker,13.0,80.0,4.4,1.4000000000000057,1,0,-0.16914089772088436
245297000,Under way using engine,10.0,213.9,215.0,Cargo,16.0,145.0,8.0,1.0999999999999943,1,0,-0.1415648818158567
245297000,Under way using engine,10.0,214.0,215.0,Cargo,16.0,145.0,8.0,1.0,1,0,-0.14115544153613074
246996000,Under way using engine,7.7,162.5,161.0,Cargo,14.0,111.0,6.5,1.5,1,0,-0.1807203453867166
305982000,Under way using engine,10.1,165.8,164.0,Cargo,15.0,90.0,3.9,1.8000000000000114,1,0,-0.18830185984333264
209275000,Under way using engine,12.4,138.8,140.0,Tanker,20.0,117.0,5.9,1.1999999999999886,1,0,-0.16824292173639432
275334000,Under way using engine,7.3,298.4,291.0,Cargo,10.0,65.0,3.4,7.399999999999977,1,0,-0.09072229415062938
246447000,Under way using engine,11.6,190.3,190.0,Cargo,16.0,108.0,5.8,0.30000000000001137,1,0,-0.18254247144874414
209525000,Under way using engine,8.8,192.5,194.0,Cargo,13.0,90.0,6.1,1.5,1,0,-0.18554354772602233
256227000,Under way using engine,9.7,164.0,165.0,Tanker,19.0,112.0,4.8,1.0,1,0,-0.1850325536832771
209275000,Under way using engine,11.3,133.2,140.0,Tanker,20.0,117.0,5.9,6.800000000000011,1,0,-0.13765665260197546
246996000,Under way using engine,7.9,161.6,157.0,Cargo,14.0,111.0,6.5,4.599999999999994,1,0,-0.1698673604386614
245297000,Under way using engine,10.0,206.2,207.0,Cargo,16.0,145.0,8.0,0.8000000000000114,1,0,-0.14493292056212626
245297000,Under way using engine,9.9,206.0,207.0,Cargo,16.0,145.0,8.0,1.0,1,0,-0.14370790649146764
305982000,Under way using engine,10.3,164.5,159.0,Cargo,15.0,90.0,3.9,5.5,1,0,-0.16913425562105922
576909000,Under way using engine,10.2,59.2,55.0,Tug,11.0,35.0,4.5,4.200000000000003,1,0,-0.0986442533449024
209535000,Under way using engine,9.8,145.9,145.0,Cargo,13.0,90.0,6.0,0.9000000000000057,1,0,-0.1913369459222996
265698740,Under way using engine,10.0,125.6,130.0,Passenger,12.0,50.0,3.0,4.400000000000006,1,0,-0.1271539163924726
245872000,Under way using engine,9.5,10.0,13.0,Cargo,21.0,142.0,6.5,3.0,1,0,-0.09126202493621349
209275000,Under way using engine,11.2,158.4,161.0,Tanker,20.0,117.0,5.9,2.5999999999999943,1,0,-0.181810990530406
209535000,Under way using engine,9.8,122.7,121.0,Cargo,13.0,90.0,6.0,1.7000000000000028,1,0,-0.17450948556229623
246996000,Under way using engine,7.9,161.1,156.0,Cargo,14.0,111.0,6.5,5.099999999999994,1,0,-0.16654191430955373
275334000,Under way using engine,4.8,295.6,295.0,Cargo,10.0,65.0,3.4,0.6000000000000227,1,0,-0.09177296910363786
245872000,Under way using engine,12.8,7.6,10.0,Cargo,21.0,142.0,6.5,2.4000000000000004,1,0,-0.09598690409578847
246447000,Under way using engine,10.8,165.7,162.0,Cargo,16.0,108.0,5.8,3.6999999999999886,1,0,-0.18798929689759242
576909000,Under way using engine,10.0,58.2,60.0,Tug,11.0,35.0,4.5,1.7999999999999972,1,0,-0.11052352765886636
305982000,Under way using engine,10.2,163.1,161.0,Cargo,15.0,90.0,3.9,2.0999999999999943,1,0,-0.18808493444952007
219355000,Under way using engine,0.9,223.0,225.0,Tanker,14.0,93.0,4.8,2.0,1,0,-0.10431128322516675
209535000,Under way using engine,9.7,136.3,134.0,Cargo,13.0,90.0,6.0,2.3000000000000114,1,0,-0.18941818352316425
209275000,Under way using engine,11.9,161.6,162.0,Tanker,20.0,117.0,5.9,0.4000000000000057,1,0,-0.17768175972806943
256227000,Under way using engine,9.8,146.0,148.0,Tanker,19.0,112.0,4.8,2.0,1,0,-0.18001476026865576
576909000,Under way using engine,9.9,52.3,53.0,Tug,11.0,35.0,4.5,0.7000000000000028,1,0,-0.10400504147248435
256227000,Under way using engine,9.8,147.0,149.0,Tanker,19.0,112.0,4.8,2.0,1,0,-0.1823870203192844
305982000,Under way using engine,9.2,165.7,164.0,Cargo,15.0,90.0,3.9,1.6999999999999886,1,0,-0.1861840852593024
245297000,Under way using engine,9.1,223.9,225.0,Cargo,16.0,145.0,8.0,1.0999999999999943,1,0,-0.13619250791325582
576909000,Under way using engine,9.9,54.7,56.0,Tug,11.0,35.0,4.5,1.2999999999999972,1,0,-0.10777920994758483
209275000,Under way using engine,11.9,161.8,162.0,Tanker,20.0,117.0,5.9,0.19999999999998863,1,0,-0.17602493963247023
245872000,Under way using engine,10.7,356.4,356.0,Cargo,21.0,142.0,6.5,0.39999999999997726,1,0,-0.1144456613010893
245297000,Under way using engine,9.1,227.2,227.0,Cargo,16.0,145.0,8.0,0.19999999999998863,1,0,-0.12818298681488344
275334000,Under way using engine,4.6,296.7,296.0,Cargo,10.0,65.0,3.4,0.6999999999999886,1,0,-0.09102563582391637
246447000,Under way using engine,10.6,155.8,157.0,Cargo,16.0,108.0,5.8,1.1999999999999886,1,0,-0.19374411537252273
209535000,Under way using engine,9.8,79.7,77.0,Cargo,13.0,90.0,6.0,2.700000000000003,1,0,-0.15330953221458338
246447000,Under way using engine,11.0,157.4,159.0,Cargo,16.0,108.0,5.8,1.5999999999999943,1,0,-0.19463429544161726
246996000,Under way using engine,9.0,160.3,160.0,Cargo,14.0,111.0,6.5,0.30000000000001137,1,0,-0.18607978212696696
275334000,Under way using engine,4.6,296.1,297.0,Cargo,10.0,65.0,3.4,0.8999999999999773,1,0,-0.09127375020775813
246996000,Under way using engine,8.9,159.7,160.0,Cargo,14.0,111.0,6.5,0.30000000000001137,1,0,-0.18416067169072653
245297000,Under way using engine,9.5,228.2,225.0,Cargo,16.0,145.0,8.0,3.1999999999999886,1,0,-0.12940930162645237
245872000,Under way using engine,14.4,355.3,357.0,Cargo,21.0,142.0,6.5,1.6999999999999886,1,0,-0.10337341228852542
209275000,Under way using engine,12.2,161.3,161.0,Tanker,20.0,117.0,5.9,0.30000000000001137,1,0,-0.17635119825682383
275334000,Under way using engine,4.5,225.6,226.0,Cargo,10.0,65.0,3.4,0.4000000000000057,1,0,-0.10298514632859784
256227000,Under way using engine,9.5,221.0,221.0,Tanker,19.0,112.0,4.8,0.0,1,0,-0.1597316020036919
209535000,Under way using engine,9.5,115.9,113.0,Cargo,13.0,90.0,6.0,2.9000000000000057,1,0,-0.17247466399458028
305982000,Under way using engine,8.5,166.3,162.0,Cargo,15.0,90.0,3.9,4.300000000000011,1,0,-0.174442179310414
209275000,Under way using engine,12.4,160.7,160.0,Tanker,20.0,117.0,5.9,0.6999999999999886,1,0,-0.17745082312502258
246447000,Under way using engine,12.4,148.4,149.0,Cargo,16.0,108.0,5.8,0.5999999999999943,1,0,-0.18152249661475456
246447000,Under way using engine,12.4,149.0,149.0,Cargo,16.0,108.0,5.8,0.0,1,0,-0.17512485694074192
245297000,Under way using engine,9.6,206.3,205.0,Cargo,16.0,145.0,8.0,1.3000000000000114,1,0,-0.14664264715185488
245872000,Under way using engine,14.2,12.9,16.0,Cargo,21.0,142.0,6.5,3.0999999999999996,1,0,-0.0855221581791859
246996000,Under way using engine,9.1,162.8,165.0,Cargo,14.0,111.0,6.5,2.1999999999999886,1,0,-0.1936995049433743
219000781,Under way using engine,9.3,347.1,348.0,Passenger,,,2.8,0.8999999999999773,1,0,-0.12201625049237164
209535000,Under way using engine,9.7,136.2,135.0,Cargo,13.0,90.0,6.0,1.1999999999999886,1,0,-0.1891346589208231
209275000,Under way using engine,12.4,157.5,158.0,Tanker,20.0,117.0,5.9,0.5,1,0,-0.17424574192435627
256227000,Under way using engine,8.6,222.0,222.0,Tanker,19.0,112.0,4.8,0.0,1,0,-0.15559238809043724
245297000,Under way using engine,9.0,205.6,205.0,Cargo,16.0,145.0,8.0,0.5999999999999943,1,0,-0.13856757531867986
305982000,Under way using engine,8.8,163.6,160.0,Cargo,15.0,90.0,3.9,3.5999999999999943,1,0,-0.17864197844694513
245872000,Under way using engine,15.6,7.2,12.0,Cargo,21.0,142.0,6.5,4.8,1,0,-0.05528354668242641
305982000,Under way using engine,8.7,163.5,160.0,Cargo,15.0,90.0,3.9,3.5,1,0,-0.1787260389489328
209275000,Under way using engine,12.4,157.2,158.0,Tanker,20.0,117.0,5.9,0.8000000000000114,1,0,-0.17630999730096863
256227000,Under way using engine,9.7,218.0,221.0,Tanker,19.0,112.0,4.8,3.0,1,0,-0.16776691322955561
219024176,Under way using engine,19.0,357.8,357.0,Pilot,5.0,15.0,1.5,0.8000000000000114,-1,1,0.024033188406115347
219000781,Under way using engine,9.0,266.3,262.0,Passenger,,,2.8,4.300000000000011,1,0,-0.13006624147537094
209535000,Under way using engine,9.6,135.4,133.0,Cargo,13.0,90.0,6.0,2.4000000000000057,1,0,-0.18946157749107356
209275000,Under way using engine,12.5,159.4,160.0,Tanker,20.0,117.0,5.9,0.5999999999999943,1,0,-0.1737272133913081
245297000,Under way using engine,9.2,218.8,217.0,Cargo,16.0,145.0,8.0,1.8000000000000114,1,0,-0.13855702376932266
256227000,Under way using engine,9.6,221.0,222.0,Tanker,19.0,112.0,4.8,1.0,1,0,-0.1698775049352686
246996000,Under way using engine,9.2,166.6,165.0,Cargo,14.0,111.0,6.5,1.5999999999999943,1,0,-0.19383853263221124
246996000,Under way using engine,9.2,166.7,165.0,Cargo,14.0,111.0,6.5,1.6999999999999886,1,0,-0.19337673384681492
219024176,Under way using engine,19.0,305.0,302.0,Pilot,5.0,15.0,1.5,3.0,1,0,-7.018843412986975e-05
220609000,Under way using engine,11.0,44.0,45.0,Tanker,15.0,91.0,5.2,1.0,1,0,-0.13748296628577245
219018172,Under way using engine,21.9,121.5,122.0,HSC,31.0,112.0,3.4,0.5,1,0,-0.07668156121387154
245872000,Under way using engine,14.6,337.3,340.0,Cargo,21.0,142.0,6.5,2.6999999999999886,1,0,-0.11799638682305369
209535000,Under way using engine,9.6,120.7,119.0,Cargo,13.0,90.0,6.0,1.7000000000000028,1,0,-0.17449707276471005
219018172,Under way using engine,35.9,123.8,123.0,HSC,31.0,112.0,3.4,0.7999999999999972,1,0,-0.004165045667469003
245297000,Under way using engine,9.4,220.0,219.0,Cargo,16.0,145.0,8.0,1.0,1,0,-0.13893310346035548
209535000,Under way using engine,9.5,120.7,118.0,Cargo,13.0,90.0,6.0,2.700000000000003,1,0,-0.17566802674071186
219018172,Under way using engine,35.8,117.2,119.0,HSC,31.0,112.0,3.4,1.7999999999999972,1,0,-0.002303963394757247
219018172,Under way using engine,35.1,113.2,115.0,HSC,31.0,112.0,3.4,1.7999999999999972,1,0,-0.006052669371602759
209275000,Under way using engine,12.5,160.2,160.0,Tanker,20.0,117.0,5.9,0.19999999999998863,1,0,-0.17177168824574773
219018172,Under way using engine,38.0,105.1,106.0,HSC,31.0,112.0,3.4,0.9000000000000057,1,0,-0.001882280396544811
314618000,Under way using engine,9.6,239.6,239.0,Cargo,12.0,90.0,5.9,0.5999999999999943,1,0,-0.16711882741381917
256227000,Under way using engine,12.4,198.0,201.0,Tanker,19.0,112.0,4.8,3.0,1,0,-0.16624430229403586
305982000,Under way using engine,8.6,127.6,127.0,Cargo,15.0,90.0,3.9,0.5999999999999943,1,0,-0.16645504335212685
219018172,Under way using engine,35.2,104.1,105.0,HSC,31.0,112.0,3.4,0.9000000000000057,1,0,-0.012159220857755226
209275000,Under way using engine,12.5,160.1,160.0,Tanker,20.0,117.0,5.9,0.09999999999999432,1,0,-0.16823724373362436
219024176,Under way using engine,19.1,39.2,41.0,Pilot,5.0,15.0,1.5,1.7999999999999972,-1,1,0.011354698874966429
248024000,Constrained by her draught,12.9,324.2,324.0,Tanker,44.0,250.0,14.1,0.19999999999998863,-1,1,0.04291531133160553
219024176,Under way using engine,19.1,38.6,38.0,Pilot,5.0,15.0,1.5,0.6000000000000014,-1,1,0.01528420534763908
305982000,Under way using engine,8.2,127.7,127.0,Cargo,15.0,90.0,3.9,0.7000000000000028,1,0,-0.16422973391905127
219018172,Under way using engine,36.1,101.5,102.0,HSC,31.0,112.0,3.4,0.5,1,0,-0.004371550463345253
248024000,Constrained by her draught,12.9,323.7,324.0,Tanker,44.0,250.0,14.1,0.30000000000001137,-1,1,0.0435319467894244
209535000,Under way using engine,9.6,122.4,121.0,Cargo,13.0,90.0,6.0,1.4000000000000057,1,0,-0.17455557216437823
248024000,Constrained by her draught,12.9,323.5,324.0,Tanker,44.0,250.0,14.1,0.5,-1,1,0.041941701168028866
219018172,Under way using engine,37.9,99.8,102.0,HSC,31.0,112.0,3.4,2.200000000000003,-1,1,0.00431644639348383
246996000,Under way using engine,8.7,166.3,166.0,Cargo,14.0,111.0,6.5,0.30000000000001137,1,0,-0.18550219855808386
245297000,Under way using engine,9.0,220.9,221.0,Cargo,16.0,145.0,8.0,0.09999999999999432,1,0,-0.12697934529210303
219018172,Under way using engine,37.2,93.1,94.0,HSC,31.0,112.0,3.4,0.9000000000000057,-1,1,0.005201271722431233
265527470,Under way using engine,37.6,286.8,279.0,SAR,4.0,12.0,1.0,7.800000000000011,-1,1,0.08356231751645504
245297000,Under way using engine,9.1,221.9,221.0,Cargo,16.0,145.0,8.0,0.9000000000000057,1,0,-0.13523159718830174
219018172,Under way using engine,35.0,105.1,107.0,HSC,31.0,112.0,3.4,1.9000000000000057,1,0,-0.008043044922980136
209275000,Under way using engine,12.4,160.0,160.0,Tanker,20.0,117.0,5.9,0.0,1,0,-0.16932454083452209
219018172,Under way using engine,36.8,110.3,111.0,HSC,31.0,112.0,3.4,0.7000000000000028,1,0,-0.004672441542491579
209535000,Under way using engine,9.6,121.0,120.0,Cargo,13.0,90.0,6.0,1.0,1,0,-0.17383955410283847
219018172,Under way using engine,32.8,105.2,106.0,HSC,31.0,112.0,3.4,0.7999999999999972,1,0,-0.02749744308898916
266239000,Under way using engine,13.7,10.9,11.0,Passenger,30.0,183.0,6.7,0.09999999999999964,1,0,-0.06803163600842838
219965000,Restricted maneuverability,4.9,58.3,49.0,Dredging,12.0,73.0,3.8,9.299999999999997,1,0,-0.060200728120844094
305982000,Under way using engine,8.0,130.6,127.0,Cargo,15.0,90.0,3.9,3.5999999999999943,1,0,-0.16149334444254826
248024000,Constrained by her draught,13.6,339.3,340.0,Tanker,44.0,250.0,14.1,0.6999999999999886,-1,1,0.05392824677126562
266239000,Under way using engine,13.8,11.5,11.0,Passenger,30.0,183.0,6.7,0.5,1,0,-0.072971662191191
248024000,Constrained by her draught,13.6,338.8,340.0,Tanker,44.0,250.0,14.1,1.1999999999999886,-1,1,0.054755307618005955
209275000,Under way using engine,12.4,165.2,166.0,Tanker,20.0,117.0,5.9,0.8000000000000114,1,0,-0.17755563284376708
209535000,Under way using engine,9.6,120.9,119.0,Cargo,13.0,90.0,6.0,1.9000000000000057,1,0,-0.1746551832937978
246996000,Under way using engine,9.0,162.7,159.0,Cargo,14.0,111.0,6.5,3.6999999999999886,1,0,-0.18351610992405237
209275000,Under way using engine,12.1,165.1,167.0,Tanker,20.0,117.0,5.9,1.9000000000000057,1,0,-0.18217303636466176
209535000,Under way using engine,9.6,120.3,120.0,Cargo,13.0,90.0,6.0,0.29999999999999716,1,0,-0.1707116270137456
219024177,Under way using engine,8.0,345.7,356.0,Pilot,5.0,15.0,1.5,10.300000000000011,-1,1,0.027522373568977576
245297000,Under way using engine,9.6,190.8,188.0,Cargo,16.0,145.0,8.0,2.8000000000000114,1,0,-0.14750592743675628
246670000,Under way using engine,11.3,345.0,344.0,Cargo,14.0,114.0,6.2,1.0,1,0,-0.1512756173514585
246996000,Under way using engine,9.0,161.1,158.0,Cargo,14.0,111.0,6.5,3.0999999999999943,1,0,-0.18737055325646157
266239000,Under way using engine,12.8,41.1,41.0,Passenger,30.0,183.0,6.7,0.10000000000000142,1,0,-0.09667365509444775
246670000,Under way using engine,11.2,345.0,344.0,Cargo,14.0,114.0,6.2,1.0,1,0,-0.15050131570002562
305982000,Under way using engine,7.6,191.4,182.0,Cargo,15.0,90.0,3.9,9.400000000000006,1,0,-0.1216997390801075
248024000,Constrained by her draught,13.3,1.3,9.0,Tanker,44.0,250.0,14.1,7.7,-1,1,0.08814195161731597
266239000,Under way using engine,13.1,40.6,40.0,Passenger,30.0,183.0,6.7,0.6000000000000014,1,0,-0.09990202075693538
209275000,Under way using engine,12.4,165.9,167.0,Tanker,20.0,117.0,5.9,1.0999999999999943,1,0,-0.17864872360053075
219358000,Under way using engine,15.9,239.3,238.0,Cargo,34.0,238.0,7.2,1.3000000000000114,1,0,-0.05082088205470425
266239000,Under way using engine,13.7,40.9,41.0,Passenger,30.0,183.0,6.7,0.10000000000000142,1,0,-0.09285543499399895
248024000,Constrained by her draught,12.9,7.1,9.0,Tanker,44.0,250.0,14.1,1.9000000000000004,-1,1,0.05768654686233898
209535000,Under way using engine,9.3,168.1,168.0,Cargo,13.0,90.0,6.0,0.09999999999999432,1,0,-0.18976206104919463
245297000,Under way using engine,8.9,191.3,179.0,Cargo,16.0,145.0,8.0,12.300000000000011,1,0,-0.07374651631309964
246996000,Under way using engine,7.1,165.8,165.0,Cargo,14.0,111.0,6.5,0.8000000000000114,1,0,-0.1739781288593889
246670000,Under way using engine,10.8,356.0,356.0,Cargo,14.0,114.0,6.2,0.0,1,0,-0.12661207047040635
266239000,Under way using engine,14.9,72.6,80.0,Passenger,30.0,183.0,6.7,7.400000000000006,1,0,-0.05970582911742128
265547260,Under way using engine,12.9,131.0,131.0,Passenger,8.0,30.0,2.6,0.0,1,0,-0.07779001638903427
305982000,Under way using engine,8.3,175.3,172.0,Cargo,15.0,90.0,3.9,3.3000000000000114,1,0,-0.17409708665184587
209275000,Under way using engine,12.5,167.4,167.0,Tanker,20.0,117.0,5.9,0.4000000000000057,1,0,-0.17465892160567326
209275000,Under way using engine,12.5,167.7,167.0,Tanker,20.0,117.0,5.9,0.6999999999999886,1,0,-0.17718161426444762
248024000,Constrained by her draught,13.1,9.6,11.0,Tanker,44.0,250.0,14.1,1.4000000000000004,-1,1,0.05635894454331669
209535000,Under way using engine,9.4,168.2,169.0,Cargo,13.0,90.0,6.0,0.8000000000000114,1,0,-0.19548180964956696
209535000,Under way using engine,9.4,168.5,169.0,Cargo,13.0,90.0,6.0,0.5,1,0,-0.19291723727782384
248024000,Constrained by her draught,12.7,72.9,75.0,Tanker,44.0,250.0,14.1,2.0999999999999943,-1,1,0.03329221805954108
305982000,Under way using engine,7.8,167.0,163.0,Cargo,15.0,90.0,3.9,4.0,1,0,-0.17149578000578575
245297000,Under way using engine,8.8,155.6,155.0,Cargo,16.0,145.0,8.0,0.5999999999999943,1,0,-0.14536254454413206
209275000,Under way using engine,12.6,166.9,165.0,Tanker,20.0,117.0,5.9,1.9000000000000057,1,0,-0.179659140959254
245297000,Under way using engine,9.0,153.7,156.0,Cargo,16.0,145.0,8.0,2.3000000000000114,1,0,-0.1477239499784127
246996000,Under way using engine,7.4,166.5,166.0,Cargo,14.0,111.0,6.5,0.5,1,0,-0.17235894596019868
305982000,Under way using engine,8.1,167.4,163.0,Cargo,15.0,90.0,3.9,4.400000000000006,1,0,-0.17070515194968638
248024000,Constrained by her draught,13.0,62.5,65.0,Tanker,44.0,250.0,14.1,2.5,-1,1,0.03820151952616735
246996000,Under way using engine,7.3,166.4,166.0,Cargo,14.0,111.0,6.5,0.4000000000000057,1,0,-0.17295368921804932
248024000,Constrained by her draught,12.4,29.1,30.0,Tanker,44.0,250.0,14.1,0.8999999999999986,-1,1,0.036838268875268865
209275000,Under way using engine,12.6,163.4,165.0,Tanker,20.0,117.0,5.9,1.5999999999999943,1,0,-0.17855155990958327
209535000,Under way using engine,9.5,110.1,113.0,Cargo,13.0,90.0,6.0,2.9000000000000057,1,0,-0.1676509852698122
248024000,Constrained by her draught,12.9,35.7,39.0,Tanker,44.0,250.0,14.1,3.299999999999997,-1,1,0.04141583173879404
209275000,Under way using engine,12.4,164.5,165.0,Tanker,20.0,117.0,5.9,0.5,1,0,-0.17556171927354125
245297000,Under way using engine,10.6,147.0,148.0,Cargo,16.0,145.0,8.0,1.0,1,0,-0.15174101361201991
245297000,Under way using engine,10.6,145.5,146.0,Cargo,16.0,145.0,8.0,0.5,1,0,-0.14872801954023113
209535000,Under way using engine,9.9,109.7,110.0,Cargo,13.0,90.0,6.0,0.29999999999999716,1,0,-0.16290735718084864
246996000,Under way using engine,7.3,174.1,171.0,Cargo,14.0,111.0,6.5,3.0999999999999943,1,0,-0.17407986108381757
248024000,Constrained by her draught,12.5,21.9,26.0,Tanker,44.0,250.0,14.1,4.100000000000001,-1,1,0.05265913233483521
305982000,Under way using engine,7.5,178.3,175.0,Cargo,15.0,90.0,3.9,3.3000000000000114,1,0,-0.1704951152329034
